日期,净值,购买,购买净值,总成本,剩余,出售,出售总值
2018-09-05,1.000000,200.000000,200.000000,200.000000,200.000000,0.000000,0.000000
2018-09-07,0.998600,0.000000,200.000000,200.000000,199.720000,0.000000,0.000000
2018-09-14,0.998500,0.000000,200.000000,200.000000,199.700000,0.000000,0.000000
2018-09-21,1.014300,0.000000,200.000000,200.000000,202.860000,0.000000,0.000000
2018-09-28,1.019200,0.000000,200.000000,200.000000,203.840000,0.000000,0.000000
2018-10-08,0.997200,200.000000,400.000000,400.000000,399.440000,0.000000,0.000000
2018-10-09,0.997000,0.000000,400.000000,400.000000,399.359888,0.000000,0.000000
2018-10-10,0.988500,0.000000,400.000000,400.000000,395.955114,0.000000,0.000000
2018-10-11,0.973100,0.000000,400.000000,400.000000,389.786466,0.000000,0.000000
2018-10-12,0.987200,0.000000,400.000000,400.000000,395.434384,0.000000,0.000000
2018-10-15,0.982000,200.000000,600.000000,600.000000,593.351464,0.000000,0.000000
2018-10-16,0.979300,0.000000,600.000000,600.000000,591.720050,0.000000,0.000000
2018-10-18,0.970600,0.000000,600.000000,600.000000,586.463270,0.000000,0.000000
2018-10-19,0.985500,0.000000,600.000000,600.000000,595.466261,0.000000,0.000000
2018-10-22,1.008400,0.000000,600.000000,600.000000,609.303072,0.000000,0.000000
2018-10-23,0.983000,200.000000,800.000000,800.000000,793.955692,0.000000,0.000000
2018-10-24,0.974800,0.000000,800.000000,800.000000,787.332664,0.000000,0.000000
2018-10-25,0.962300,0.000000,800.000000,800.000000,777.236584,0.000000,0.000000
2018-10-26,0.952900,0.000000,800.000000,800.000000,769.644332,0.000000,0.000000
2018-10-29,0.924600,0.000000,800.000000,800.000000,746.786808,0.000000,0.000000
2018-10-30,0.920100,200.000000,1000.000000,1000.000000,943.152220,0.000000,0.000000
2018-10-31,0.937400,0.000000,1000.000000,1000.000000,960.885654,0.000000,0.000000
2018-11-01,0.950300,0.000000,1000.000000,1000.000000,974.108852,0.000000,0.000000
2018-11-02,0.989300,0.000000,1000.000000,1000.000000,1014.085959,0.000000,0.000000
2018-11-05,0.972700,0.000000,1000.000000,1000.000000,997.070062,0.000000,0.000000
2018-11-06,0.968600,200.000000,1200.000000,1200.000000,1192.867340,0.000000,0.000000
2018-11-07,0.966700,0.000000,1200.000000,1200.000000,1190.527419,0.000000,0.000000
2018-11-08,0.968800,0.000000,1200.000000,1200.000000,1193.113648,0.000000,0.000000
2018-11-09,0.960200,0.000000,1200.000000,1200.000000,1182.522424,0.000000,0.000000
2018-11-12,0.959300,0.000000,1200.000000,1200.000000,1181.414041,0.000000,0.000000
2018-11-13,0.968700,200.000000,1400.000000,1400.000000,1392.990494,0.000000,0.000000
2018-11-14,0.960900,0.000000,1400.000000,1400.000000,1381.774095,0.000000,0.000000
2018-11-15,0.965800,0.000000,1400.000000,1400.000000,1388.820295,0.000000,0.000000
2018-11-16,0.967000,0.000000,1400.000000,1400.000000,1390.545894,0.000000,0.000000
2018-11-19,0.974800,0.000000,1400.000000,1400.000000,1401.762294,0.000000,0.000000
2018-11-20,0.959900,200.000000,1600.000000,1600.000000,1580.336095,0.000000,0.000000
2018-11-21,0.968000,0.000000,1600.000000,1600.000000,1593.671570,0.000000,0.000000
2018-11-22,0.969300,0.000000,1600.000000,1600.000000,1595.811831,0.000000,0.000000
2018-11-23,0.960600,0.000000,1600.000000,1600.000000,1581.488544,0.000000,0.000000
2018-11-26,0.961700,0.000000,1600.000000,1600.000000,1583.299534,0.000000,0.000000
2018-11-27,0.960500,200.000000,1800.000000,1800.000000,1781.323908,0.000000,0.000000
2018-11-28,0.968300,0.000000,1800.000000,1800.000000,1795.789631,0.000000,0.000000
2018-11-29,0.964100,0.000000,1800.000000,1800.000000,1788.000395,0.000000,0.000000
2018-11-30,0.970700,0.000000,1800.000000,1800.000000,1800.240622,0.000000,0.000000
2018-12-03,0.992300,0.000000,1800.000000,1800.000000,1840.299546,0.000000,0.000000
2018-12-04,0.993900,200.000000,2000.000000,2000.000000,2043.266874,0.000000,0.000000
2018-12-05,0.990400,0.000000,2000.000000,2000.000000,2036.071548,0.000000,0.000000
2018-12-06,0.965100,0.000000,2000.000000,2000.000000,1984.059624,0.000000,0.000000
2018-12-07,0.963400,0.000000,2000.000000,2000.000000,1980.564751,0.000000,0.000000
2018-12-10,0.956900,0.000000,2000.000000,2000.000000,1967.202004,0.000000,0.000000
2018-12-11,0.963000,200.000000,2200.000000,2200.000000,2179.742428,0.000000,0.000000
2018-12-12,0.967800,0.000000,2200.000000,2200.000000,2190.607188,0.000000,0.000000
2018-12-13,0.978800,0.000000,2200.000000,2200.000000,2215.505596,0.000000,0.000000
2018-12-14,0.968800,0.000000,2200.000000,2200.000000,2192.870680,0.000000,0.000000
2018-12-17,0.964200,0.000000,2200.000000,2200.000000,2182.458618,0.000000,0.000000
2018-12-18,0.959100,200.000000,2400.000000,2400.000000,2370.914811,0.000000,0.000000
2018-12-19,0.951400,0.000000,2400.000000,2400.000000,2351.880254,0.000000,0.000000
2018-12-20,0.947900,0.000000,2400.000000,2400.000000,2343.228182,0.000000,0.000000
2018-12-21,0.940400,0.000000,2400.000000,2400.000000,2324.688029,0.000000,0.000000
2018-12-31,0.947100,0.000000,2400.000000,2400.000000,2341.250566,0.000000,0.000000
2019-01-02,0.930600,200.000000,2600.000000,2600.000000,2500.462228,0.000000,0.000000
2019-01-03,0.919900,0.000000,2600.000000,2600.000000,2471.712018,0.000000,0.000000
2019-01-04,0.926800,0.000000,2600.000000,2600.000000,2490.251873,0.000000,0.000000
2019-01-07,0.931500,0.000000,2600.000000,2600.000000,2502.880470,0.000000,0.000000
2019-01-08,0.933200,0.000000,2600.000000,2600.000000,2507.448261,0.000000,0.000000
2019-01-09,0.947300,200.000000,2800.000000,2800.000000,2745.334052,0.000000,0.000000
2019-01-10,0.950000,0.000000,2800.000000,2800.000000,2753.158819,0.000000,0.000000
2019-01-11,0.955700,0.000000,2800.000000,2800.000000,2769.677772,0.000000,0.000000
2019-01-14,0.941300,0.000000,2800.000000,2800.000000,2727.945681,0.000000,0.000000
2019-01-15,0.968800,0.000000,2800.000000,2800.000000,2807.642383,0.000000,0.000000
2019-01-16,0.971800,200.000000,3000.000000,3000.000000,3016.336569,0.000000,0.000000
2019-01-17,0.970500,0.000000,3000.000000,3000.000000,3012.301544,0.000000,0.000000
2019-01-18,0.993200,0.000000,3000.000000,3000.000000,3082.759292,0.000000,0.000000
2019-01-21,0.998700,0.000000,3000.000000,3000.000000,3099.830553,0.000000,0.000000
2019-01-22,0.984800,0.000000,3000.000000,3000.000000,3056.686821,0.000000,0.000000
2019-01-23,0.981700,200.000000,3200.000000,3200.000000,3247.064838,0.000000,0.000000
2019-01-24,0.984900,0.000000,3200.000000,3200.000000,3257.649138,0.000000,0.000000
2019-01-25,0.997500,0.000000,3200.000000,3200.000000,3299.324820,0.000000,0.000000
2019-01-28,0.998200,0.000000,3200.000000,3200.000000,3301.640136,0.000000,0.000000
2019-01-29,1.002500,0.000000,3200.000000,3200.000000,3315.862789,0.000000,0.000000
2019-01-30,0.995400,200.000000,3400.000000,3400.000000,3492.378873,0.000000,0.000000
2019-02-11,1.047500,0.000000,0.000000,3400.000000,0.000000,3675.172664,3675.172664
2019-02-12,1.056900,0.000000,0.000000,3400.000000,0.000000,0.000000,3675.172664
2019-02-13,1.070400,0.000000,0.000000,3400.000000,0.000000,0.000000,3675.172664
2019-02-14,1.073900,0.000000,0.000000,3400.000000,0.000000,0.000000,3675.172664
2019-02-15,1.050900,200.000000,200.000000,3600.000000,200.000000,0.000000,3675.172664
2019-02-18,1.077300,0.000000,200.000000,3600.000000,205.024265,0.000000,3675.172664
2019-02-19,1.069300,0.000000,200.000000,3600.000000,203.501760,0.000000,3675.172664
2019-02-20,1.071700,0.000000,200.000000,3600.000000,203.958512,0.000000,3675.172664
2019-02-21,1.072000,0.000000,200.000000,3600.000000,204.015606,0.000000,3675.172664
2019-02-22,1.082000,200.000000,400.000000,3800.000000,405.918736,0.000000,3675.172664
2019-02-25,1.104400,0.000000,400.000000,3800.000000,414.322230,0.000000,3675.172664
2019-02-26,1.089700,0.000000,400.000000,3800.000000,408.807437,0.000000,3675.172664
2019-02-27,1.082900,0.000000,400.000000,3800.000000,406.256377,0.000000,3675.172664
2019-02-28,1.091800,0.000000,400.000000,3800.000000,409.595265,0.000000,3675.172664
2019-03-01,1.122400,200.000000,600.000000,4000.000000,621.075037,0.000000,3675.172664
2019-03-04,1.137000,0.000000,600.000000,4000.000000,629.153882,0.000000,3675.172664
2019-03-05,1.139300,0.000000,600.000000,4000.000000,630.426576,0.000000,3675.172664
2019-03-06,1.135000,0.000000,600.000000,4000.000000,628.047190,0.000000,3675.172664
2019-03-07,1.106100,0.000000,600.000000,4000.000000,612.055504,0.000000,3675.172664
2019-03-08,1.082900,200.000000,800.000000,4200.000000,799.217888,0.000000,3675.172664
2019-03-11,1.117900,0.000000,800.000000,4200.000000,825.049106,0.000000,3675.172664
2019-03-12,1.125600,0.000000,800.000000,4200.000000,830.731974,0.000000,3675.172664
2019-03-13,1.124100,0.000000,800.000000,4200.000000,829.624922,0.000000,3675.172664
2019-03-14,1.127800,0.000000,800.000000,4200.000000,832.355650,0.000000,3675.172664
2019-03-15,1.146500,200.000000,1000.000000,4400.000000,1046.156901,0.000000,3675.172664
2019-03-18,1.192800,0.000000,0.000000,4400.000000,0.000000,1088.404668,4763.577332
2019-03-19,1.185000,0.000000,0.000000,4400.000000,0.000000,0.000000,4763.577332
2019-03-20,1.178700,0.000000,0.000000,4400.000000,0.000000,0.000000,4763.577332
2019-03-21,1.170800,0.000000,0.000000,4400.000000,0.000000,0.000000,4763.577332
2019-03-22,1.179600,200.000000,200.000000,4600.000000,200.000000,0.000000,4763.577332
2019-03-25,1.149800,0.000000,200.000000,4600.000000,194.947440,0.000000,4763.577332
2019-03-26,1.153200,0.000000,200.000000,4600.000000,195.523906,0.000000,4763.577332
2019-03-27,1.169200,0.000000,200.000000,4600.000000,198.236690,0.000000,4763.577332
2019-03-28,1.175200,0.000000,200.000000,4600.000000,199.253984,0.000000,4763.577332
2019-03-29,1.204600,200.000000,400.000000,4800.000000,404.238725,0.000000,4763.577332
2019-04-01,1.216700,0.000000,400.000000,4800.000000,408.299234,0.000000,4763.577332
2019-04-02,1.208700,0.000000,400.000000,4800.000000,405.614600,0.000000,4763.577332
2019-04-03,1.220300,0.000000,400.000000,4800.000000,409.507319,0.000000,4763.577332
2019-04-04,1.229300,0.000000,400.000000,4800.000000,412.527532,0.000000,4763.577332
2019-04-08,1.245800,200.000000,600.000000,5000.000000,618.064589,0.000000,4763.577332
2019-04-09,1.263700,0.000000,600.000000,5000.000000,626.945112,0.000000,4763.577332
2019-04-10,1.272500,0.000000,600.000000,5000.000000,631.310956,0.000000,4763.577332
2019-04-11,1.240500,0.000000,600.000000,5000.000000,615.435160,0.000000,4763.577332
2019-04-12,1.238800,0.000000,600.000000,5000.000000,614.591758,0.000000,4763.577332
2019-04-15,1.226200,200.000000,800.000000,5200.000000,808.340664,0.000000,4763.577332
2019-04-16,1.246200,0.000000,800.000000,5200.000000,821.525147,0.000000,4763.577332
2019-04-17,1.250000,0.000000,800.000000,5200.000000,824.030199,0.000000,4763.577332
2019-04-18,1.244400,0.000000,800.000000,5200.000000,820.338543,0.000000,4763.577332
2019-04-23,1.256800,0.000000,800.000000,5200.000000,828.512923,0.000000,4763.577332
2019-04-24,1.252500,200.000000,1000.000000,5400.000000,1025.678259,0.000000,4763.577332
2019-04-25,1.231500,0.000000,1000.000000,5400.000000,1008.481258,0.000000,4763.577332
2019-04-26,1.236100,0.000000,1000.000000,5400.000000,1012.248220,0.000000,4763.577332
2019-04-30,1.259400,0.000000,1000.000000,5400.000000,1031.328702,0.000000,4763.577332
2019-05-06,1.197200,0.000000,1000.000000,5400.000000,980.392824,0.000000,4763.577332
2019-05-07,1.217000,200.000000,1200.000000,5600.000000,1196.607139,0.000000,4763.577332
2019-05-08,1.207600,0.000000,1200.000000,5600.000000,1187.364651,0.000000,4763.577332
2019-05-09,1.168200,0.000000,1200.000000,5600.000000,1148.624864,0.000000,4763.577332
2019-05-10,1.218200,0.000000,1200.000000,5600.000000,1197.787031,0.000000,4763.577332
2019-05-14,1.201300,0.000000,1200.000000,5600.000000,1181.170218,0.000000,4763.577332
2019-05-15,1.249300,200.000000,1400.000000,5800.000000,1428.365898,0.000000,4763.577332
2019-05-16,1.262000,0.000000,1400.000000,5800.000000,1442.886227,0.000000,4763.577332
2019-05-17,1.234400,0.000000,1400.000000,5800.000000,1411.330237,0.000000,4763.577332
2019-05-20,1.207900,0.000000,1400.000000,5800.000000,1381.031913,0.000000,4763.577332
2019-05-21,1.213900,0.000000,1400.000000,5800.000000,1387.891911,0.000000,4763.577332
2019-05-22,1.211200,200.000000,1600.000000,6000.000000,1584.804912,0.000000,4763.577332
2019-05-23,1.177700,0.000000,1600.000000,6000.000000,1540.971553,0.000000,4763.577332
2019-05-24,1.185100,0.000000,1600.000000,6000.000000,1550.654145,0.000000,4763.577332
2019-05-27,1.195300,0.000000,1600.000000,6000.000000,1564.000422,0.000000,4763.577332
2019-05-28,1.214500,0.000000,1600.000000,6000.000000,1589.122825,0.000000,4763.577332
2019-05-29,1.211000,200.000000,1800.000000,6200.000000,1784.543220,0.000000,4763.577332
2019-05-30,1.203500,0.000000,1800.000000,6200.000000,1773.491136,0.000000,4763.577332
2019-05-31,1.196700,0.000000,1800.000000,6200.000000,1763.470579,0.000000,4763.577332
2019-06-03,1.198700,0.000000,1800.000000,6200.000000,1766.417802,0.000000,4763.577332
2019-06-04,1.178800,0.000000,1800.000000,6200.000000,1737.092938,0.000000,4763.577332
2019-06-05,1.167900,200.000000,2000.000000,6400.000000,1921.030575,0.000000,4763.577332
2019-06-06,1.160500,0.000000,2000.000000,6400.000000,1908.858620,0.000000,4763.577332
2019-06-10,1.192300,0.000000,2000.000000,6400.000000,1961.165130,0.000000,4763.577332
2019-06-11,1.229400,0.000000,2000.000000,6400.000000,2022.189390,0.000000,4763.577332
2019-06-12,1.212900,0.000000,2000.000000,6400.000000,1995.049221,0.000000,4763.577332
2019-06-13,1.208800,200.000000,2200.000000,6600.000000,2188.305300,0.000000,4763.577332
2019-06-14,1.202700,0.000000,2200.000000,6600.000000,2177.262396,0.000000,4763.577332
2019-06-17,1.203400,0.000000,2200.000000,6600.000000,2178.529614,0.000000,4763.577332
2019-06-18,1.218000,0.000000,2200.000000,6600.000000,2204.960171,0.000000,4763.577332
2019-06-19,1.244700,0.000000,2200.000000,6600.000000,2253.295505,0.000000,4763.577332
2019-06-20,1.279100,200.000000,2400.000000,6800.000000,2515.570242,0.000000,4763.577332
2019-06-21,1.280300,0.000000,2400.000000,6800.000000,2517.930249,0.000000,4763.577332
2019-06-24,1.293700,0.000000,2400.000000,6800.000000,2544.283654,0.000000,4763.577332
2019-06-25,1.288300,0.000000,2400.000000,6800.000000,2533.663625,0.000000,4763.577332
2019-06-26,1.288300,0.000000,2400.000000,6800.000000,2533.663625,0.000000,4763.577332
2019-06-27,1.314900,200.000000,200.000000,7000.000000,200.000000,2585.977102,7349.554434
2019-06-28,1.318400,0.000000,200.000000,7000.000000,200.532360,0.000000,7349.554434
2019-06-30,1.318300,0.000000,200.000000,7000.000000,200.517150,0.000000,7349.554434
2019-07-02,1.362500,0.000000,200.000000,7000.000000,207.240094,0.000000,7349.554434
2019-07-03,1.345400,0.000000,200.000000,7000.000000,204.639136,0.000000,7349.554434
2019-07-04,1.335200,200.000000,400.000000,7200.000000,403.087687,0.000000,7349.554434
2019-07-05,1.362000,0.000000,400.000000,7200.000000,411.178423,0.000000,7349.554434
2019-07-08,1.340200,0.000000,400.000000,7200.000000,404.597153,0.000000,7349.554434
2019-07-09,1.335400,0.000000,400.000000,7200.000000,403.148066,0.000000,7349.554434
2019-07-10,1.347100,0.000000,400.000000,7200.000000,406.680215,0.000000,7349.554434
2019-07-11,1.340500,200.000000,600.000000,7400.000000,604.687721,0.000000,7349.554434
2019-07-12,1.346900,0.000000,600.000000,7400.000000,607.574704,0.000000,7349.554434
2019-07-15,1.347600,0.000000,600.000000,7400.000000,607.890468,0.000000,7349.554434
2019-07-16,1.336800,0.000000,600.000000,7400.000000,603.018683,0.000000,7349.554434
2019-07-17,1.337600,0.000000,600.000000,7400.000000,603.379556,0.000000,7349.554434
2019-07-18,1.324400,200.000000,800.000000,7600.000000,797.425153,0.000000,7349.554434
2019-07-19,1.334600,0.000000,800.000000,7600.000000,803.566603,0.000000,7349.554434
2019-07-22,1.329700,0.000000,800.000000,7600.000000,800.616299,0.000000,7349.554434
2019-07-23,1.324100,0.000000,800.000000,7600.000000,797.244522,0.000000,7349.554434
2019-07-24,1.324900,0.000000,800.000000,7600.000000,797.726204,0.000000,7349.554434
2019-07-25,1.339300,200.000000,1000.000000,7800.000000,1006.396487,0.000000,7349.554434
2019-07-26,1.338600,0.000000,1000.000000,7800.000000,1005.870483,0.000000,7349.554434
2019-07-29,1.346300,0.000000,1000.000000,7800.000000,1011.656530,0.000000,7349.554434
2019-07-30,1.343200,0.000000,1000.000000,7800.000000,1009.327082,0.000000,7349.554434
2019-08-01,1.323200,0.000000,1000.000000,7800.000000,994.298388,0.000000,7349.554434
2019-08-02,1.300300,200.000000,1200.000000,8000.000000,1177.090534,0.000000,7349.554434
2019-08-05,1.274600,0.000000,1200.000000,8000.000000,1153.825728,0.000000,7349.554434
2019-08-06,1.282500,0.000000,1200.000000,8000.000000,1160.977166,0.000000,7349.554434
2019-08-07,1.283400,0.000000,1200.000000,8000.000000,1161.791887,0.000000,7349.554434
2019-08-08,1.301400,0.000000,1200.000000,8000.000000,1178.086304,0.000000,7349.554434
2019-08-09,1.288000,200.000000,1400.000000,8200.000000,1365.956016,0.000000,7349.554434
2019-08-12,1.316700,0.000000,1400.000000,8200.000000,1396.393079,0.000000,7349.554434
2019-08-13,1.306200,0.000000,1400.000000,8200.000000,1385.257568,0.000000,7349.554434
2019-08-14,1.323100,0.000000,1400.000000,8200.000000,1403.180438,0.000000,7349.554434
2019-08-15,1.320900,0.000000,1400.000000,8200.000000,1400.847284,0.000000,7349.554434
2019-08-16,1.337600,200.000000,1600.000000,8400.000000,1618.558049,0.000000,7349.554434
2019-08-19,1.360800,0.000000,1600.000000,8400.000000,1646.631125,0.000000,7349.554434
2019-08-20,1.363900,0.000000,1600.000000,8400.000000,1650.382269,0.000000,7349.554434
2019-08-21,1.363800,0.000000,1600.000000,8400.000000,1650.261264,0.000000,7349.554434
2019-08-22,1.382400,0.000000,1600.000000,8400.000000,1672.768127,0.000000,7349.554434
2019-08-23,1.400100,200.000000,1800.000000,8600.000000,1894.185948,0.000000,7349.554434
2019-08-26,1.376400,0.000000,1800.000000,8600.000000,1862.122376,0.000000,7349.554434
2019-08-27,1.396400,0.000000,1800.000000,8600.000000,1889.180243,0.000000,7349.554434
2019-08-28,1.384800,0.000000,1800.000000,8600.000000,1873.486680,0.000000,7349.554434
2019-08-29,1.411900,0.000000,1800.000000,8600.000000,1910.150089,0.000000,7349.554434
2019-08-30,1.436800,200.000000,200.000000,8800.000000,200.000000,1943.837133,9293.391567
2019-09-02,1.451000,0.000000,200.000000,8800.000000,201.976615,0.000000,9293.391567
2019-09-03,1.441000,0.000000,200.000000,8800.000000,200.584633,0.000000,9293.391567
2019-09-04,1.443800,0.000000,200.000000,8800.000000,200.974388,0.000000,9293.391567
2019-09-05,1.452700,0.000000,200.000000,8800.000000,202.213252,0.000000,9293.391567
2019-09-06,1.456800,200.000000,400.000000,9000.000000,402.783964,0.000000,9293.391567
2019-09-09,1.444100,0.000000,400.000000,9000.000000,399.272599,0.000000,9293.391567
2019-09-10,1.430000,0.000000,400.000000,9000.000000,395.374155,0.000000,9293.391567
2019-09-11,1.400000,0.000000,400.000000,9000.000000,387.079592,0.000000,9293.391567
2019-09-12,1.412100,0.000000,400.000000,9000.000000,390.425066,0.000000,9293.391567
2019-09-16,1.403500,200.000000,600.000000,9200.000000,588.047291,0.000000,9293.391567
2019-09-17,1.400800,0.000000,600.000000,9200.000000,586.916028,0.000000,9293.391567
2019-09-18,1.419500,0.000000,600.000000,9200.000000,594.751072,0.000000,9293.391567
2019-09-19,1.410700,0.000000,600.000000,9200.000000,591.063993,0.000000,9293.391567
2019-09-20,1.413700,0.000000,600.000000,9200.000000,592.320952,0.000000,9293.391567
2019-09-23,1.398400,200.000000,800.000000,9400.000000,785.910461,0.000000,9293.391567
2019-09-24,1.416000,0.000000,800.000000,9400.000000,795.801783,0.000000,9293.391567
2019-09-25,1.400000,0.000000,800.000000,9400.000000,786.809672,0.000000,9293.391567
2019-09-26,1.399800,0.000000,800.000000,9400.000000,786.697271,0.000000,9293.391567
2019-09-27,1.398500,0.000000,800.000000,9400.000000,785.966662,0.000000,9293.391567
2019-09-30,1.394300,200.000000,1000.000000,9600.000000,983.606233,0.000000,9293.391567
2019-10-08,1.409500,0.000000,1000.000000,9600.000000,994.329043,0.000000,9293.391567
2019-10-09,1.398800,0.000000,1000.000000,9600.000000,986.780749,0.000000,9293.391567
2019-10-10,1.418000,0.000000,1000.000000,9600.000000,1000.325352,0.000000,9293.391567
2019-10-11,1.429400,0.000000,1000.000000,9600.000000,1008.367460,0.000000,9293.391567
2019-10-14,1.433000,200.000000,1200.000000,9800.000000,1210.907073,0.000000,9293.391567
2019-10-15,1.445500,0.000000,1200.000000,9800.000000,1221.469765,0.000000,9293.391567
2019-10-16,1.439200,0.000000,1200.000000,9800.000000,1216.146168,0.000000,9293.391567
2019-10-17,1.438300,0.000000,1200.000000,9800.000000,1215.385654,0.000000,9293.391567
2019-10-18,1.428200,0.000000,1200.000000,9800.000000,1206.850999,0.000000,9293.391567
2019-10-21,1.424300,200.000000,1400.000000,10000.000000,1403.555439,0.000000,9293.391567
2019-10-22,1.426400,0.000000,1400.000000,10000.000000,1405.624853,0.000000,9293.391567
2019-10-23,1.411000,0.000000,1400.000000,10000.000000,1390.449150,0.000000,9293.391567
2019-10-24,1.400600,0.000000,1400.000000,10000.000000,1380.200623,0.000000,9293.391567
2019-10-25,1.422700,0.000000,1400.000000,10000.000000,1401.978742,0.000000,9293.391567
2019-10-28,1.440700,200.000000,1600.000000,10200.000000,1619.716577,0.000000,9293.391567
2019-10-29,1.444700,0.000000,1600.000000,10200.000000,1624.213604,0.000000,9293.391567
2019-10-30,1.439300,0.000000,1600.000000,10200.000000,1618.142618,0.000000,9293.391567
2019-10-31,1.451100,0.000000,1600.000000,10200.000000,1631.408846,0.000000,9293.391567
2019-11-01,1.457200,0.000000,1600.000000,10200.000000,1638.266812,0.000000,9293.391567
2019-11-04,1.468800,200.000000,1800.000000,10400.000000,1851.308189,0.000000,9293.391567
2019-11-05,1.465500,0.000000,1800.000000,10400.000000,1847.148796,0.000000,9293.391567
2019-11-06,1.457300,0.000000,1800.000000,10400.000000,1836.813334,0.000000,9293.391567
2019-11-07,1.466200,0.000000,1800.000000,10400.000000,1848.031091,0.000000,9293.391567
2019-11-08,1.463400,0.000000,1800.000000,10400.000000,1844.501909,0.000000,9293.391567
2019-11-11,1.440200,200.000000,2000.000000,10600.000000,2015.260113,0.000000,9293.391567
2019-11-12,1.444400,0.000000,2000.000000,10600.000000,2021.137139,0.000000,9293.391567
2019-11-13,1.448500,0.000000,2000.000000,10600.000000,2026.874235,0.000000,9293.391567
2019-11-14,1.447900,0.000000,2000.000000,10600.000000,2026.034660,0.000000,9293.391567
2019-11-15,1.440400,0.000000,2000.000000,10600.000000,2015.539972,0.000000,9293.391567
2019-11-18,1.443400,200.000000,2200.000000,10800.000000,2219.737847,0.000000,9293.391567
2019-11-19,1.469600,0.000000,2200.000000,10800.000000,2260.029611,0.000000,9293.391567
2019-11-20,1.466600,0.000000,2200.000000,10800.000000,2255.416050,0.000000,9293.391567
2019-11-21,1.455600,0.000000,2200.000000,10800.000000,2238.499661,0.000000,9293.391567
2019-11-22,1.439400,0.000000,2200.000000,10800.000000,2213.586433,0.000000,9293.391567
2019-11-25,1.432100,200.000000,2400.000000,11000.000000,2402.360102,0.000000,9293.391567
2019-11-26,1.438600,0.000000,2400.000000,11000.000000,2413.263908,0.000000,9293.391567
2019-11-27,1.434400,0.000000,2400.000000,11000.000000,2406.218372,0.000000,9293.391567
2019-11-28,1.430700,0.000000,2400.000000,11000.000000,2400.011590,0.000000,9293.391567
2019-11-29,1.389400,0.000000,2400.000000,11000.000000,2330.730483,0.000000,9293.391567
2019-12-02,1.386000,200.000000,2600.000000,11200.000000,2525.026954,0.000000,9293.391567
2019-12-03,1.380300,0.000000,2600.000000,11200.000000,2514.642644,0.000000,9293.391567
2019-12-04,1.382200,0.000000,2600.000000,11200.000000,2518.104081,0.000000,9293.391567
2019-12-05,1.393200,0.000000,2600.000000,11200.000000,2538.143977,0.000000,9293.391567
2019-12-06,1.415300,0.000000,2600.000000,11200.000000,2578.405951,0.000000,9293.391567
2019-12-09,1.396500,200.000000,2800.000000,11400.000000,2744.155946,0.000000,9293.391567
2019-12-10,1.399100,0.000000,2800.000000,11400.000000,2749.265008,0.000000,9293.391567
